Nitrogen,Phosphorus,Potassium,pH,Humidity,Temperature,Soil Type,Period of Month,Crop
30.669463821961504,17.862039680639164,13.550194436238913,6.43278458297846,52.97202712699902,16.18537416724729,Clayey,Rabi,Gram (Chickpea)
40.04008699245797,12.593346638297088,40.40334814620677,5.766962122555936,76.18104946653648,19.83532666632589,Silty,Rabi,Gram (Chickpea)
92.15092333420884,25.663490806324525,53.78549428763828,6.34717920033493,80.78727335587509,19.985907259080783,Loamy,Rabi,Gram (Chickpea)
28.725729340505428,25.90589305882592,47.88808121820453,7.05152456394618,86.21043055712252,21.243858030318947,Sandy,Rabi,Gram (Chickpea)
31.77183904282252,49.67490832840232,60.10450204024061,6.943786963716116,71.31203254849513,15.84319791264483,Loamy,Rabi,Gram (Chickpea)
70.34676913750809,29.347550670538293,61.83920059067619,7.226180298778926,53.55499883869115,29.440708640532133,Clayey,Rabi,Gram (Chickpea)
64.52036356629226,33.76228892714116,78.66502634299532,6.706827745734412,80.40154876680155,20.114119005458264,Clayey,Rabi,Gram (Chickpea)
38.81592729216303,44.25988995951302,27.244690730595977,6.610520445834507,62.12699178493378,30.673914924562418,Loamy,Rabi,Gram (Chickpea)
33.766412152303246,9.683220038547896,18.0806615707882,6.136235293412157,73.51576224322294,20.459079448487515,Clayey,Rabi,Gram (Chickpea)
97.05878211504582,19.73093709971626,53.72700554978901,6.412644276379617,60.87120401961029,22.366607911352148,Loamy,Rabi,Gram (Chickpea)
89.75079711853323,20.08107181848132,14.326679827916976,7.22612822353253,69.68726962471627,24.958047144470434,Loamy,Rabi,Gram (Chickpea)
10.728151414098182,8.367364812231443,64.86506589486797,6.866476312384856,73.23040168922739,34.520578397397145,Clayey,Rabi,Gram (Chickpea)
15.10174784295214,20.50048116855153,50.62022002250508,7.449461864905798,61.50967249936661,25.550701944534463,Clayey,Rabi,Gram (Chickpea)
21.658598809307392,26.2668786937536,60.20935395125768,6.984396977644783,57.73375526082147,19.709309612029955,Clayey,Rabi,Mustard
57.11122318537692,29.35841884555088,34.501750987288546,6.453870383934365,52.703239687406544,33.73018674276621,Silty,Rabi,Mustard
21.67549920075676,21.52284356952195,54.28428625054112,6.350283782957612,54.858393175016495,32.70912243538011,Clayey,Rabi,Mustard
74.45207104411298,36.99109382876557,63.2504279182546,6.387403205922798,78.35025916982417,31.7363734566258,Sandy,Rabi,Mustard
20.93396710836377,23.17932657911573,20.41242382530205,6.194371445059646,85.50429644682646,23.330555588535194,Loamy,Rabi,Mustard
30.525513433588685,19.9654942573141,35.23823169779503,6.268537446890229,63.29978054759732,15.307196549574789,Silty,Rabi,Mustard
57.19940452999218,16.035427572871743,75.59710051594107,6.885615124882547,56.32211579461582,21.98826374646302,Sandy,Rabi,Mustard
78.61988006436746,6.7134489367840136,65.36481650392415,6.280361635452518,54.828589417969546,34.45596450440877,Clayey,Rabi,Mustard
54.35598837671462,48.33966734850745,58.01563313450129,5.697832665954975,62.76907315011127,21.254941892806883,Loamy,Rabi,Mustard
11.191264327405102,14.022530460500745,67.15725794116078,7.192327712045439,54.08281169988385,15.228881650278726,Clayey,Rabi,Mustard
39.40156646657201,19.85099003794082,63.08464181932292,5.528582481122606,71.71618096026235,19.261515060334943,Clayey,Rabi,Mustard
86.3259493784117,15.35931854138274,75.8806684311364,5.563842195461112,60.591928335678986,27.96999159279021,Loamy,Rabi,Mustard
57.4184593456589,35.47091394504136,64.2177613105612,5.990393892423699,87.72793896784378,33.449548954036146,Silty,Rabi,Mustard
82.3173491643697,39.49372056142327,25.979972987849244,6.2175033111078655,50.71935094571357,16.045223829689974,Clayey,Rabi,Mustard
82.12778101575209,21.10264019220565,12.46483400889771,6.4949852920319495,76.86780334054673,32.72991598611431,Clayey,Rabi,Mustard
37.4016577680726,23.252189347501087,45.99159777738884,6.330916209652964,89.18047373748787,24.849587060641063,Sandy,Rabi,Mustard
76.69165301193877,26.274191509316392,74.50968242193974,7.120933183061478,74.94562609626544,17.4451719245852,Clayey,Rabi,Mustard
19.47339852667752,49.4922973173688,14.731852379292924,6.308670108034868,65.2234386981448,20.992898654021168,Loamy,Rabi,Mustard
67.6170802588399,29.808554206542777,15.856457290643124,5.946623181509129,53.432161219243504,15.949629065639318,Loamy,Rabi,Mustard
81.5090488957506,8.885244668036323,43.572748324474,6.715733427364768,75.88949882238867,16.030458698460297,Sandy,Rabi,Mustard
98.34461837622403,30.81448922704618,76.34250973237694,5.680573625603624,74.73147258525924,22.252271457720465,Sandy,Rabi,Linseed
95.38780677824408,12.961875500032766,76.4336681646226,5.667068588661681,89.77653554593189,25.21182617965192,Sandy,Rabi,Linseed
64.03113236258343,35.989559977686255,76.949706044979,7.17199114606375,81.51890161913776,31.658713205812457,Silty,Rabi,Linseed
35.97742277239533,46.014039552251575,41.7999008842876,5.567564564734044,70.74094026097357,26.930694097997623,Sandy,Rabi,Linseed
83.61446291220847,45.12053842694564,38.693082770436746,6.188945741343818,71.93205680888458,22.17391118144647,Clayey,Rabi,Linseed
41.76233556337839,49.50578686562885,24.18828954979252,6.71981472113471,84.17830047657597,22.43323309815028,Clayey,Rabi,Linseed
47.72946603715189,22.64071202738909,10.466952090535967,5.750141456812173,85.51811016342691,16.41775121435939,Clayey,Rabi,Linseed
47.99153662566709,29.20532646569509,67.8495300437103,6.918642009641828,64.44031757506977,20.288256395378568,Loamy,Rabi,Linseed
51.64453825239576,32.68623317009725,78.38969094678119,6.211096063146153,58.3064450586898,32.21415539549842,Sandy,Rabi,Linseed
74.80397135030334,36.6021225187492,30.29871797245973,7.410118431116218,56.26331968327023,25.75783374746153,Silty,Rabi,Linseed
83.57792358691782,35.60901609845276,20.93605572558668,7.334219931851396,62.51491335026107,23.54019022573616,Sandy,Rabi,Linseed
29.74895639258711,43.0989843209927,35.48224538176093,7.124726531100105,73.64560634307435,15.2610498225794,Sandy,Rabi,Linseed
33.04513789164942,36.914089752672965,28.999066724826385,6.6564228783402335,65.63895555439791,24.37788824566212,Sandy,Rabi,Linseed
51.63500627589148,16.890893187059334,13.754169953577442,6.743977242279652,68.84516163845595,28.832433615444103,Clayey,Rabi,Linseed
37.74714134242207,47.55298718792359,22.992660170649884,7.382591165547408,56.65406050335717,28.68850927817651,Silty,Rabi,Linseed
98.3645877601373,36.43734307991687,34.348529300097795,6.734319933276313,72.73320761582654,19.750645003122425,Loamy,Rabi,Linseed
25.693487245899927,26.68238589032917,45.38638043662307,5.543904801359998,66.94055367052322,34.414555065324734,Silty,Rabi,Linseed
14.122603805026014,46.18672951601188,31.2572517190534,6.802854428441528,60.47197008679591,28.62265873253725,Silty,Rabi,Linseed
76.88924350679233,35.158190975496524,11.56031540208274,6.833061033157453,68.18675681768275,18.145729793247256,Silty,Rabi,Linseed
56.22404696472301,48.924750345523904,71.1438140011531,6.126131226777337,61.99157915993837,23.91150545715121,Clayey,Rabi,Linseed
42.587073634468176,39.46819989175464,60.85885830965147,6.585096880134341,60.69355972228004,27.311415603947577,Loamy,Rabi,Sunflower
77.75560977523133,40.6750362855321,31.97441164817199,6.385171553234175,52.97456618844444,26.60092746968428,Loamy,Rabi,Sunflower
33.33251471281756,41.49480179023747,31.327108054610683,6.918456838247514,53.59901570892328,16.40387712752534,Loamy,Rabi,Sunflower
15.403770739533,22.0852706016672,40.41706190837471,6.2868901218966045,86.97468784535715,24.881229278610057,Clayey,Rabi,Sunflower
36.75443977835747,30.789290897179075,37.52858723037096,6.67691885136056,89.01262773470633,28.519890622836414,Loamy,Rabi,Sunflower
94.3767278062986,35.36657350323695,22.59867192078269,6.2857420435169225,51.883879987589616,17.51831946746393,Loamy,Rabi,Sunflower
24.96746863189381,28.0080639394042,22.06919428408247,6.054173679494697,86.83527363506423,31.938672728135,Clayey,Rabi,Sunflower
28.267981480050818,35.76773953717327,26.790885088948,6.9917962845918575,80.83436351266299,25.505252059095884,Clayey,Rabi,Sunflower
46.740320442389205,12.254592198953896,45.91435141412157,7.202593128432728,75.918158690121,17.953579179671102,Clayey,Rabi,Sunflower
12.257234678656886,20.822043534907493,58.0877987489416,6.815063798658382,53.73951845927819,28.28706048844034,Sandy,Rabi,Sunflower
70.05808512938819,13.712357918754728,11.530948742884569,5.739243236094277,52.65712814205512,34.55816467367282,Sandy,Rabi,Sunflower
89.75022526859209,30.631297215287024,42.78756520351384,6.239485563173719,51.39784501975861,17.294647191746265,Loamy,Rabi,Sunflower
58.18065277182355,42.78130140191103,20.988629181320967,7.427478894855116,81.06056146769043,18.681272480174613,Loamy,Rabi,Sunflower
55.95362019386047,37.1986093211325,58.863873179355885,6.7256717436119615,87.85487524856458,22.31677244014326,Loamy,Rabi,Sunflower
21.28460730048753,17.92628468951292,29.647600624269803,6.841981520763125,72.25312409560138,27.470661725475225,Clayey,Rabi,Sunflower
35.27217271058664,24.196016871003863,27.026493520086483,5.906143834938948,87.33547222332375,16.349512545043183,Silty,Rabi,Sunflower
72.89258564189848,10.079012547380357,17.574706086716585,7.323212828893181,75.85250859519728,16.906502814899923,Sandy,Rabi,Sunflower
77.77244371921068,20.55396293082935,68.68130598230303,6.810822328753856,56.7168094938981,23.603011659855188,Silty,Rabi,Sunflower
19.562471610124184,8.457587694725365,56.21480699382376,7.3681923414419614,83.60147073243493,27.825385970513143,Silty,Rabi,Sunflower
71.0728512773504,25.924799337767,23.295482296718006,6.759527947676446,53.87623894231061,28.7852782900106,Silty,Rabi,Sunflower
67.90390410304042,7.493438117768824,16.91888518167516,6.915278083013875,58.53096494803295,19.13051038022016,Clayey,Zaid,Bitter melon
30.984218996064683,26.574348194322468,72.46127281442386,6.371824050337969,70.35902066564034,16.64492172493899,Clayey,Zaid,Bitter melon
97.17795328945414,43.56347400009826,68.04135513647597,6.548518145657021,87.9585610235444,27.01049813911372,Loamy,Zaid,Bitter melon
44.39992325702553,43.70105761372119,76.82223464042448,5.587465706256039,53.42270306239042,32.95077615700909,Loamy,Zaid,Bitter melon
88.86020215977486,22.087360253656065,74.04603526630021,6.39384230093797,88.33226342349388,22.90686321184356,Sandy,Zaid,Bitter melon
44.06005411873807,24.926471709295686,26.14537634947497,6.094424011490488,76.35808901118986,17.191556204856433,Silty,Zaid,Bitter melon
24.826185541070004,41.44480953143943,64.00897489857249,6.540358393388356,51.81402184221409,21.97891200117096,Silty,Zaid,Bitter melon
57.546340019923306,41.03868168362967,34.515009546347336,6.921493298096548,64.12178246214894,23.44618307672997,Clayey,Zaid,Bitter melon
38.86096426879513,12.970447337420849,48.21136700418534,7.0609381271888765,63.71452065968767,19.414063244904323,Silty,Zaid,Bitter melon
33.3124069014562,49.64279993194281,46.58224380948769,7.361850601921303,75.54339146990102,20.17290455220921,Loamy,Zaid,Bitter melon
69.49070309006814,13.673212667584258,40.632801008317145,7.171192014116687,52.35417623206837,34.41963244556347,Loamy,Zaid,Bitter melon
93.2091536565861,24.792791016278905,39.96938979848076,6.606250991035287,75.91984197625966,31.538855803009795,Silty,Zaid,Bitter melon
42.8723400623137,42.05840449610005,57.28220762721989,6.727479500243013,58.11705229467732,24.771375609242668,Silty,Zaid,Bitter melon
49.51553314901899,8.5585798073879,79.85438355872543,6.583448465340824,81.11675489605008,33.30706665259363,Loamy,Zaid,Bitter melon
35.581745622161904,22.98895508643024,75.63276212154092,6.614892192482465,78.40660925510016,33.62071818179402,Sandy,Zaid,Bitter melon
14.913378886815993,39.79213620364908,25.052242268717144,5.938529683039357,74.13676957620044,30.7830227955992,Clayey,Zaid,Bitter melon
72.80932712535841,32.41604945698199,67.86616845286969,5.922677136399459,89.17904466387056,25.349889406554176,Clayey,Zaid,Bitter melon
60.47896761976029,10.50087034770708,10.370906795051823,6.133762754362838,70.53458499460626,21.432519087749768,Clayey,Zaid,Bitter melon
17.818915767415277,35.80372382250303,21.237909805488563,6.0856545185628015,79.03180702678523,26.75847429720494,Clayey,Zaid,Bitter melon
89.15172939933026,16.753459939609158,46.66670338636887,6.055373256746531,71.03288999159841,27.06761275163619,Sandy,Zaid,Bitter melon
44.24773099991232,25.41811810646245,18.10840245823537,6.382088648592331,88.952471402902,19.53722991840103,Sandy,Zaid,Ridge gourd
47.0765029788401,24.08978438060235,54.426292767508535,7.1904357381771975,59.84136900110772,16.294660651717066,Silty,Zaid,Ridge gourd
69.89939391228407,31.146271631151745,73.50605179677092,6.506578245950455,74.61416423696761,29.601985972881945,Sandy,Zaid,Ridge gourd
26.59901696644386,26.14346462988906,40.490539050622544,7.138122361290825,72.13677422353483,15.456909544954849,Sandy,Zaid,Ridge gourd
40.50099964071792,15.996980003319225,75.4035700806264,6.969030678223567,81.30939913687006,26.27633666061982,Silty,Zaid,Ridge gourd
85.93544464896762,12.501720858188255,57.93047712127447,6.010273590146647,77.18596717024332,27.857275219491875,Silty,Zaid,Ridge gourd
52.02845807217858,27.8109102772494,24.29012441395654,5.631453188807919,53.41488481425853,34.700236643520746,Sandy,Zaid,Ridge gourd
47.19584283434583,35.74230648040202,19.28274147865797,6.291262363560054,78.9734755772499,27.65928824715253,Sandy,Zaid,Ridge gourd
32.55369887785908,8.5063850571603,14.017669106545558,6.5075787802539935,63.12300909307247,19.26413532792187,Silty,Zaid,Ridge gourd
30.17592021109761,28.952175917604936,62.24398171889949,5.520283071439643,80.11143750981117,17.821633348264804,Loamy,Zaid,Ridge gourd
71.73876823451866,37.96487251878373,52.54002712482351,6.607917019348993,78.0204976415803,20.565561690261653,Loamy,Zaid,Ridge gourd
10.09211923053138,48.51808836318455,35.81150642389163,7.348073726259602,87.23559231359648,30.133593116569383,Sandy,Zaid,Ridge gourd
84.90800252228524,26.19672347950369,52.16999405763865,6.010545965209852,66.11427557695043,22.610581223054886,Silty,Zaid,Ridge gourd
26.87961116242172,22.415845673316145,19.78170424738997,5.619529762528402,53.03532260637033,19.51995859756673,Sandy,Zaid,Ridge gourd
32.72137054380062,45.506342851179134,22.52178125449737,6.692797905810589,60.99307978343632,20.153439322537835,Loamy,Zaid,Ridge gourd
31.606490059116634,18.69192083053507,78.84788453188266,5.917227898852835,84.97208980231251,34.90248262521189,Silty,Zaid,Ridge gourd
61.48771452227079,26.120607879442325,58.43816487217394,6.686150156782388,57.62952938034749,18.94744131017695,Loamy,Zaid,Ridge gourd
92.1768400811876,37.415060340128754,38.89049353367048,5.89614871158661,62.893908642556056,22.927434573706925,Silty,Zaid,Ridge gourd
11.503201105101189,46.80734839013823,22.465846871106592,6.953929601269872,84.8246968699201,34.94321991208646,Silty,Zaid,Ridge gourd
79.70751095427008,44.12764566081122,39.51323739553328,6.093761769832372,59.51402344417719,23.125168527394816,Sandy,Zaid,Ridge gourd
39.54487585565506,38.09063522861899,73.81110331104641,6.734155372064547,52.84348355526426,18.143926551738613,Sandy,Zaid,Sponge gourd
77.63767824930267,46.659363089868144,56.65360979497308,5.935288074997473,52.37638174809835,22.95430671900624,Sandy,Zaid,Sponge gourd
64.71173917668746,43.03812322554192,51.94744398344058,7.401353907883812,79.350834561249,18.290640670574007,Clayey,Zaid,Sponge gourd
57.758867738451926,49.26690583042524,63.3329470549081,6.618284710031515,58.32605817865957,22.89223930709091,Sandy,Zaid,Sponge gourd
69.92710430898711,32.95501780885902,49.47145787466637,6.928121458344528,74.66383211394518,23.750799013481096,Clayey,Zaid,Sponge gourd
99.56082210320494,27.651446064104384,16.926294853559646,5.81841277075087,54.39182132449488,24.73384668126985,Silty,Zaid,Sponge gourd
41.995565494091466,29.30139838136363,23.40227535566473,5.591816800178703,75.31449738769396,25.45782756277873,Clayey,Zaid,Sponge gourd
14.959510383325926,41.6904968719246,33.37635482761024,5.503956925943079,74.71262294044021,15.621945104148695,Sandy,Zaid,Sponge gourd
73.10994387483423,36.45792429178135,15.049420602588407,5.572366521019489,54.69327352161632,15.531446213238436,Loamy,Zaid,Sponge gourd
32.14256539253444,41.57570580340192,48.1187728258097,6.087120461103817,75.49912588220586,23.721810116427804,Clayey,Zaid,Sponge gourd
26.55402547618106,20.64557342323821,51.40365124414754,7.004242811767357,68.40176218055115,23.116724231748663,Silty,Zaid,Sponge gourd
75.28742705161713,8.803852343335155,67.53324560065198,5.960436224560088,69.75174182522615,27.609882476936352,Clayey,Zaid,Sponge gourd
65.61670872907072,30.84674250312281,29.09486973531532,6.040934387165745,82.77991993624958,23.185876271846347,Silty,Zaid,Sponge gourd
45.81102005073131,8.058633730460668,17.231818729121876,5.932647697647533,75.85194671733016,29.419053656538253,Silty,Zaid,Sponge gourd
61.18307596547824,35.28337253713338,23.39867002616908,6.06055606474436,66.05070903620427,23.217846275697266,Silty,Zaid,Sponge gourd
79.54206199511556,15.168738960173872,56.71913122214219,7.287766370120593,60.16747076550441,29.3808420892526,Silty,Zaid,Sponge gourd
49.36390159119439,39.39641243575817,66.96399422266707,6.139745663434889,58.65666612572677,27.51657952759104,Clayey,Zaid,Sponge gourd
20.6117437959708,6.020584894362751,13.675084935638342,7.446903653079058,77.5776446226259,17.427545058406448,Silty,Zaid,Sponge gourd
44.21347447783446,22.66700610242884,72.65954211776693,5.832454319197893,64.12498224993888,29.5133112036246,Sandy,Zaid,Sponge gourd
83.57336227148798,5.3262405788915,67.5972833803815,6.748401282566739,83.7764093106633,20.553996339721216,Sandy,Zaid,Sponge gourd
45.271402102826286,35.16069920217748,34.41939622255329,7.2495313885279105,69.9895901894427,26.96932854629741,Clayey,Zaid,Cowpea (fodder)
